sparsity 	partitions 	MSTSetupT 	MSTOps 	SEQSetupT 	SEQOps 	ORDOps
50	1	105193	6522	245006	4846	8065	
50	2	183253	5932	250587	4800	8119	
50	4	383790	5169	234363	4822	8017	
50	8	778059	4354	257795	4831	8116	
50	16	1601465	3684	262843	4888	8123	
50	32	3103370	4305	208727	4631	7983	
50	64	6240060	6259	172060	6195	8029	
