sparsity 	partitions 	MSTSetupT 	MSTOps 	SEQSetupT 	SEQOps 	ORDOps
90	1	96276	2281	578412	4575	14630	
90	2	185325	2128	533762	4460	14579	
90	4	383202	1877	525860	4404	14557	
90	8	750598	1897	568346	4230	14564	
90	16	1488859	2600	490580	4010	14623	
90	32	3013600	4427	432169	4863	14560	
90	64	5950708	8271	332692	8207	14628	
