sparsity 	partitions 	MSTSetupT 	MSTOps 	SEQSetupT 	SEQOps 	ORDOps
75	1	94779	4913	401894	5178	12154	
75	2	194230	4340	416699	5242	12224	
75	4	378160	3750	467211	5145	12161	
75	8	747863	3206	399732	5094	12167	
75	16	1520890	3236	389159	5009	12071	
75	32	3066201	4526	370575	4918	12163	
75	64	5958728	7839	266715	7775	12233	
