sparsity 	partitions 	MSTSetupT 	MSTOps 	SEQSetupT 	SEQOps 	ORDOps
90	1	95583	2349	541577	4552	14573	
90	2	183213	2058	529991	4370	14589	
90	4	390616	1823	547593	4457	14630	
90	8	755503	1895	522939	4167	14609	
90	16	1586603	2570	489497	4122	14522	
90	32	2962220	4427	430356	4839	14682	
90	64	5975434	8280	328466	8216	14616	
