sparsity 	partitions 	MSTSetupT 	MSTOps 	SEQSetupT 	SEQOps 	ORDOps
50	1	97739	6574	248875	4838	8101	
50	2	182859	5886	256788	4855	8199	
50	4	380694	5131	239789	4811	8032	
50	8	746653	4298	242277	4826	8189	
50	16	1477637	3668	243230	4915	8131	
50	32	2975644	4296	212567	4620	8111	
50	64	5940644	6314	175243	6250	8209	
