sparsity 	partitions 	MSTSetupT 	MSTOps 	SEQSetupT 	SEQOps 	ORDOps
25	1	93541	4695	108085	3290	4107	
25	2	180827	4188	103400	3261	4065	
25	4	376754	3614	102841	3241	4039	
25	8	734619	3043	104638	3284	4050	
25	16	1463310	2896	104434	3260	4027	
25	32	2920512	3225	98212	3353	4054	
25	64	5831356	3680	102714	3639	3992	
