sparsity 	partitions 	MSTSetupT 	MSTOps 	SEQSetupT 	SEQOps 	ORDOps
50	1	97812	6562	262748	4858	8122	
50	2	185057	5930	253514	4850	8106	
50	4	379620	5247	242334	4797	8056	
50	8	745010	4317	249669	4842	8138	
50	16	1494469	3672	239988	4833	8041	
50	32	3061820	4299	214112	4583	8122	
50	64	5952281	6244	172828	6213	8115	
