sparsity 	partitions 	MSTSetupT 	MSTOps 	SEQSetupT 	SEQOps 	ORDOps
25	1	95735	4670	105359	3270	4065	
25	2	182444	4206	107272	3267	4051	
25	4	391949	3633	107082	3246	4071	
25	8	758592	3091	107192	3302	4127	
25	16	1495396	2903	104986	3260	4029	
25	32	3109300	3194	102853	3316	4036	
25	64	5971213	3635	104310	3571	3955	
