sparsity 	partitions 	MSTSetupT 	MSTOps 	SEQSetupT 	SEQOps 	ORDOps
50	1	94432	6532	237600	4832	8016	
50	2	180367	5912	254004	4871	8308	
50	4	370013	5180	238626	4832	8066	
50	8	735865	4304	236150	4847	8072	
50	16	1466005	3705	232449	4851	8011	
50	32	2917719	4304	208818	4610	8103	
50	64	5820217	6342	169396	6278	8140	
