sparsity 	partitions 	MSTSetupT 	MSTOps 	SEQSetupT 	SEQOps 	ORDOps
50	1	94943	6519	241025	4804	8061	
50	2	182384	5960	248344	4818	8164	
50	4	374042	5176	237499	4797	7969	
50	8	753114	4350	246091	4835	8160	
50	16	1500019	3697	240420	4878	8125	
50	32	2969825	4308	216169	4622	8275	
50	64	5879083	6270	169712	6206	8067	
