sparsity 	partitions 	MSTSetupT 	MSTOps 	SEQSetupT 	SEQOps 	ORDOps
25	1	93557	4614	102567	3214	3969	
25	2	181378	4206	114942	3268	4057	
25	4	378999	3602	103779	3245	4052	
25	8	740306	3076	103730	3291	4078	
25	16	1479932	2904	107307	3260	4093	
25	32	2938167	3178	99477	3308	4055	
25	64	5847956	3741	103445	3677	4039	
