sparsity 	partitions 	MSTSetupT 	MSTOps 	SEQSetupT 	SEQOps 	ORDOps
25	1	95625	4669	114751	3306	4099	
25	2	184943	4231	108517	3316	4136	
25	4	385687	3610	106086	3267	4049	
25	8	758203	3068	104167	3227	4035	
25	16	1499427	2944	109696	3322	4169	
25	32	2972892	3210	98775	3322	4003	
25	64	6000430	3716	104889	3652	4033	
