sparsity 	partitions 	MSTSetupT 	MSTOps 	SEQSetupT 	SEQOps 	ORDOps
75	1	95044	4878	397057	5145	12154	
75	2	191402	4403	399112	5216	12122	
75	4	369121	3783	400276	5098	12171	
75	8	742257	3275	397562	5115	12027	
75	16	1465825	3188	389381	4877	12135	
75	32	2992005	4526	340754	4929	12115	
75	64	5844384	7796	257095	7732	11994	
