sparsity 	partitions 	MSTSetupT 	MSTOps 	SEQSetupT 	SEQOps 	ORDOps
90	1	94318	2270	539551	4527	14617	
90	2	181838	2101	526736	4511	14582	
90	4	372287	1838	525464	4422	14612	
90	8	739660	1961	515646	4404	14492	
90	16	1520769	2580	514421	4063	14619	
90	32	3083642	4421	441184	4842	14592	
90	64	5970722	8291	332607	8227	14582	
