sparsity 	partitions 	MSTSetupT 	MSTOps 	SEQSetupT 	SEQOps 	ORDOps
75	1	94935	4979	403324	5156	12103	
75	2	194848	4465	397761	5182	12131	
75	4	371604	3782	393810	5159	12132	
75	8	741617	3270	393518	5130	12098	
75	16	1476214	3161	399426	4932	12203	
75	32	2956519	4537	340373	4914	12171	
75	64	5869055	7804	262625	7740	12087	
