sparsity 	partitions 	MSTSetupT 	MSTOps 	SEQSetupT 	SEQOps 	ORDOps
10	1	95072	2002	34619	1582	1641	
10	2	186221	1793	33217	1549	1607	
10	4	378019	1568	34487	1565	1619	
10	8	751257	1584	35513	1625	1686	
10	16	1478642	1623	40832	1622	1677	
10	32	2953339	1721	53406	1684	1718	
10	64	5902911	1801	78089	1696	1704	
