sparsity 	partitions 	MSTSetupT 	MSTOps 	SEQSetupT 	SEQOps 	ORDOps
90	1	95313	2259	548706	4495	14640	
90	2	184257	2082	536668	4589	14582	
90	4	472331	1826	529825	4454	14618	
90	8	744378	1878	519426	4236	14618	
90	16	1592500	2615	487268	4118	14529	
90	32	2949939	4420	427345	4821	14565	
90	64	5898486	8287	325900	8223	14555	
