sparsity 	partitions 	MSTSetupT 	MSTOps 	SEQSetupT 	SEQOps 	ORDOps
10	1	94775	2002	31865	1551	1597	
10	2	180272	1783	33341	1550	1609	
10	4	369410	1607	35181	1598	1651	
10	8	748360	1508	32919	1531	1559	
10	16	1462249	1609	41504	1611	1650	
10	32	2929100	1627	48902	1571	1593	
10	64	5834244	1699	73047	1588	1592	
