sparsity 	partitions 	MSTSetupT 	MSTOps 	SEQSetupT 	SEQOps 	ORDOps
25	1	95635	4545	105202	3214	3982	
25	2	182910	4260	108746	3312	4159	
25	4	385786	3604	106539	3233	4056	
25	8	776183	3095	106615	3245	4077	
25	16	1484674	2905	106782	3272	4105	
25	32	3017332	3228	100963	3353	4098	
25	64	6080940	3696	104580	3632	3998	
