sparsity 	partitions 	MSTSetupT 	MSTOps 	SEQSetupT 	SEQOps 	ORDOps
50	1	95159	6551	254128	4805	8088	
50	2	224466	5918	245911	4852	8188	
50	4	377707	5185	239064	4821	8065	
50	8	784993	4353	241867	4833	8102	
50	16	1485288	3694	241413	4896	8111	
50	32	3009219	4304	209323	4615	8061	
50	64	5907599	6299	170737	6235	8096	
