sparsity 	partitions 	MSTSetupT 	MSTOps 	SEQSetupT 	SEQOps 	ORDOps
25	1	95567	4647	109658	3255	4035	
25	2	181434	4176	103949	3235	4017	
25	4	381586	3606	104020	3242	4046	
25	8	743298	3044	101509	3235	4003	
25	16	1481414	2868	101129	3218	3974	
25	32	2949105	3176	98341	3302	4008	
25	64	5917549	3814	105134	3750	4113	
