sparsity 	partitions 	MSTSetupT 	MSTOps 	SEQSetupT 	SEQOps 	ORDOps
75	1	94421	4906	431833	5188	12108	
75	2	185521	4353	398382	5195	12192	
75	4	369925	3749	407883	5217	12251	
75	8	738216	3197	397605	5133	12163	
75	16	1474023	3201	387865	4965	12092	
75	32	2924573	4539	342176	4917	12205	
75	64	5855227	7846	263202	7782	12308	
