sparsity 	partitions 	MSTSetupT 	MSTOps 	SEQSetupT 	SEQOps 	ORDOps
90	1	94953	2432	533986	4592	14517	
90	2	186138	2027	537702	4377	14635	
90	4	420438	1806	587179	4351	14596	
90	8	879784	1874	615804	4246	14670	
90	16	1476262	2585	491722	3976	14650	
90	32	3283720	4423	441062	4830	14617	
90	64	6242674	8285	336056	8221	14633	
