sparsity 	partitions 	MSTSetupT 	MSTOps 	SEQSetupT 	SEQOps 	ORDOps
25	1	95153	4715	109173	3295	4106	
25	2	184223	4155	104205	3217	4004	
25	4	380297	3706	108885	3345	4162	
25	8	745903	3056	107250	3283	4080	
25	16	1486356	2879	102601	3227	3979	
25	32	2958844	3150	119530	3271	3991	
25	64	5924232	3805	106111	3741	4144	
