sparsity 	partitions 	MSTSetupT 	MSTOps 	SEQSetupT 	SEQOps 	ORDOps
50	1	94751	6514	243571	4847	8192	
50	2	181109	6025	245398	4823	8063	
50	4	374469	5213	240693	4856	8107	
50	8	744603	4355	239508	4906	8143	
50	16	1485450	3666	244491	4933	8159	
50	32	2947888	4327	214493	4652	8231	
50	64	5874134	6296	170139	6232	8089	
