sparsity 	partitions 	MSTSetupT 	MSTOps 	SEQSetupT 	SEQOps 	ORDOps
10	1	95118	1891	29295	1476	1520	
10	2	180210	1824	33550	1609	1657	
10	4	368995	1580	31304	1546	1602	
10	8	740960	1478	32034	1499	1532	
10	16	1466910	1586	37797	1565	1611	
10	32	2928644	1661	48845	1596	1621	
10	64	5831895	1749	74650	1644	1662	
