sparsity 	partitions 	MSTSetupT 	MSTOps 	SEQSetupT 	SEQOps 	ORDOps
10	1	114173	1990	38848	1537	1585	
10	2	191960	1778	33762	1566	1619	
10	4	376823	1625	34573	1595	1647	
10	8	751982	1556	34012	1563	1612	
10	16	1490811	1580	39724	1573	1607	
10	32	3011427	1663	49116	1601	1633	
10	64	5973466	1734	74471	1624	1626	
