sparsity 	partitions 	MSTSetupT 	MSTOps 	SEQSetupT 	SEQOps 	ORDOps
75	1	94814	4883	442884	5188	12176	
75	2	185768	4357	400151	5168	12198	
75	4	375101	3794	401832	5184	12186	
75	8	745287	3254	394068	5096	12121	
75	16	1527726	3248	394724	5067	12102	
75	32	2963830	4534	343406	4905	12204	
75	64	5898295	7810	258873	7746	12119	
