sparsity 	partitions 	MSTSetupT 	MSTOps 	SEQSetupT 	SEQOps 	ORDOps
90	1	94380	2295	521925	4479	14540	
90	2	181880	2104	520745	4524	14529	
90	4	373714	1899	522629	4474	14532	
90	8	737950	1897	517450	4271	14629	
90	16	1496131	2590	505766	4081	14569	
90	32	2990802	4411	433093	4801	14602	
90	64	5876409	8283	334119	8219	14626	
