sparsity 	partitions 	MSTSetupT 	MSTOps 	SEQSetupT 	SEQOps 	ORDOps
25	1	100199	4677	115644	3254	4066	
25	2	184205	4154	104916	3243	4037	
25	4	386576	3551	103035	3240	3993	
25	8	766833	3178	127407	3369	4169	
25	16	1511987	2878	116339	3252	4059	
25	32	3169255	3205	145711	3320	4017	
25	64	6025814	3723	104469	3659	4019	
