sparsity 	partitions 	MSTSetupT 	MSTOps 	SEQSetupT 	SEQOps 	ORDOps
10	1	95924	2011	33548	1548	1610	
10	2	184259	1826	34572	1605	1650	
10	4	372327	1587	34640	1574	1625	
10	8	748270	1467	33272	1479	1541	
10	16	1474350	1617	39516	1606	1644	
10	32	2947800	1662	48506	1596	1625	
10	64	5871302	1660	75010	1565	1575	
