sparsity 	partitions 	MSTSetupT 	MSTOps 	SEQSetupT 	SEQOps 	ORDOps
75	1	95660	4861	435813	5198	12174	
75	2	189113	4299	418440	5187	12214	
75	4	375258	3735	427177	5153	12193	
75	8	748978	3147	414856	5132	12287	
75	16	1505670	3192	402787	4950	12182	
75	32	2997218	4538	342832	4910	12091	
75	64	5976710	7846	265219	7782	12206	
