sparsity 	partitions 	MSTSetupT 	MSTOps 	SEQSetupT 	SEQOps 	ORDOps
25	1	96682	4540	107810	3207	3963	
25	2	232468	4293	137802	3310	4145	
25	4	385300	3630	111097	3257	4073	
25	8	805136	3064	124789	3283	4064	
25	16	1567115	2877	105131	3253	3999	
25	32	3176063	3196	99646	3329	4044	
25	64	6017563	3770	107611	3706	4093	
