sparsity 	partitions 	MSTSetupT 	MSTOps 	SEQSetupT 	SEQOps 	ORDOps
25	1	96571	4749	108207	3313	4158	
25	2	186843	4245	106929	3280	4099	
25	4	386026	3578	104219	3259	4013	
25	8	752964	3037	104644	3242	4023	
25	16	1489708	2966	116014	3346	4161	
25	32	2981780	3234	103239	3372	4137	
25	64	6067241	3726	103947	3662	4030	
