sparsity 	partitions 	MSTSetupT 	MSTOps 	SEQSetupT 	SEQOps 	ORDOps
10	1	96115	2090	33882	1610	1680	
10	2	181584	1829	33786	1574	1634	
10	4	371811	1621	34037	1597	1646	
10	8	757155	1585	36237	1622	1673	
10	16	1478892	1645	38664	1625	1672	
10	32	2943767	1661	49662	1603	1637	
10	64	6031940	1691	82596	1587	1598	
