sparsity 	partitions 	MSTSetupT 	MSTOps 	SEQSetupT 	SEQOps 	ORDOps
25	1	93375	4650	103110	3205	4012	
25	2	184237	4235	102765	3304	4092	
25	4	379261	3742	111096	3328	4154	
25	8	740235	3107	104969	3317	4119	
25	16	1465263	2942	106923	3299	4064	
25	32	2931340	3193	95808	3301	3981	
25	64	5840989	3745	104213	3681	4078	
