sparsity 	partitions 	MSTSetupT 	MSTOps 	SEQSetupT 	SEQOps 	ORDOps
10	1	95478	1989	32168	1537	1596	
10	2	184689	1701	31197	1500	1557	
10	4	373891	1551	33148	1520	1566	
10	8	764682	1568	38234	1609	1664	
10	16	1482744	1607	38769	1591	1637	
10	32	2968928	1705	50501	1653	1689	
10	64	7641921	1705	97885	1599	1606	
