sparsity 	partitions 	MSTSetupT 	MSTOps 	SEQSetupT 	SEQOps 	ORDOps
90	1	100135	2417	571192	4559	14568	
90	2	183530	2111	535549	4483	14566	
90	4	392546	1798	545704	4394	14648	
90	8	770980	1879	527683	4179	14640	
90	16	1494000	2604	492452	4039	14568	
90	32	3024406	4416	424328	4875	14563	
90	64	5939601	8289	325638	8225	14562	
