sparsity 	partitions 	MSTSetupT 	MSTOps 	SEQSetupT 	SEQOps 	ORDOps
10	1	96085	2024	35639	1600	1677	
10	2	188106	1765	33047	1530	1597	
10	4	377645	1612	34611	1596	1648	
10	8	756232	1574	35273	1601	1654	
10	16	1491689	1553	37810	1534	1562	
10	32	2974311	1699	48905	1630	1654	
10	64	5960203	1695	78194	1591	1604	
