sparsity 	partitions 	MSTSetupT 	MSTOps 	SEQSetupT 	SEQOps 	ORDOps
10	1	98708	1963	34171	1530	1587	
10	2	185518	1892	34748	1630	1701	
10	4	380942	1658	35802	1648	1708	
10	8	807631	1521	51065	1551	1602	
10	16	1530949	1597	39603	1582	1638	
10	32	2995201	1603	48640	1533	1559	
10	64	5923398	1670	74205	1563	1578	
