sparsity 	partitions 	MSTSetupT 	MSTOps 	SEQSetupT 	SEQOps 	ORDOps
90	1	94107	2350	530809	4645	14562	
90	2	184660	2107	523249	4444	14576	
90	4	373804	1832	526413	4394	14603	
90	8	751828	1905	526132	4279	14595	
90	16	1483748	2585	489236	4071	14644	
90	32	3030187	4424	433242	4834	14645	
90	64	5954503	8307	330319	8243	14607	
