sparsity 	partitions 	MSTSetupT 	MSTOps 	SEQSetupT 	SEQOps 	ORDOps
25	1	96778	4668	103292	3270	4028	
25	2	188783	4176	104812	3273	4053	
25	4	380201	3565	102686	3203	3972	
25	8	740943	3002	105933	3217	3990	
25	16	1489433	2901	106638	3285	4068	
25	32	2952779	3197	103677	3344	4124	
25	64	5894946	3724	104393	3688	4038	
