sparsity 	partitions 	MSTSetupT 	MSTOps 	SEQSetupT 	SEQOps 	ORDOps
90	1	97299	2308	531461	4462	14607	
90	2	184613	2061	538762	4425	14614	
90	4	380578	1889	529046	4298	14576	
90	8	739226	1871	521664	4219	14669	
90	16	1491795	2587	500943	4160	14591	
90	32	2955340	4428	435271	4856	14649	
90	64	5875507	8284	331700	8220	14669	
